timestamp_ms,timestamp_et,poly_mid,poly_spread,poly_best_bid_yes,poly_best_bid_no,poly_depth_best_yes,poly_depth_best_no,poly_depth_top3_yes,poly_depth_top3_no,poly_total_depth_yes,poly_total_depth_no,poly_depth_5c_yes,poly_depth_5c_no,poly_imbalance_best,poly_imbalance_top3,poly_imbalance_total,poly_num_levels_yes,poly_num_levels_no,poly_vwap_yes,poly_vwap_no,kalshi_mid,kalshi_spread,kalshi_best_bid_yes,kalshi_best_bid_no,kalshi_depth_best_yes,kalshi_depth_best_no,kalshi_depth_top3_yes,kalshi_depth_top3_no,kalshi_total_depth_yes,kalshi_total_depth_no,kalshi_depth_5c_yes,kalshi_depth_5c_no,kalshi_imbalance_best,kalshi_imbalance_top3,kalshi_imbalance_total,kalshi_num_levels_yes,kalshi_num_levels_no,kalshi_vwap_yes,kalshi_vwap_no,d_poly_mid,d_poly_spread,d_poly_best_bid_yes,d_poly_best_bid_no,d_poly_depth_best_yes,d_poly_depth_best_no,d_poly_depth_top3_yes,d_poly_depth_top3_no,d_poly_total_depth_yes,d_poly_total_depth_no,d_poly_depth_5c_yes,d_poly_depth_5c_no,d_poly_imbalance_best,d_poly_imbalance_top3,d_poly_imbalance_total,d_poly_num_levels_yes,d_poly_num_levels_no,d_poly_vwap_yes,d_poly_vwap_no,d_kalshi_mid,d_kalshi_spread,d_kalshi_best_bid_yes,d_kalshi_best_bid_no,d_kalshi_depth_best_yes,d_kalshi_depth_best_no,d_kalshi_depth_top3_yes,d_kalshi_depth_top3_no,d_kalshi_total_depth_yes,d_kalshi_total_depth_no,d_kalshi_depth_5c_yes,d_kalshi_depth_5c_no,d_kalshi_imbalance_best,d_kalshi_imbalance_top3,d_kalshi_imbalance_total,d_kalshi_num_levels_yes,d_kalshi_num_levels_no,d_kalshi_vwap_yes,d_kalshi_vwap_no,d_poly_mid_lag1,d_poly_spread_lag1,d_poly_best_bid_yes_lag1,d_poly_best_bid_no_lag1,d_poly_depth_best_yes_lag1,d_poly_depth_best_no_lag1,d_poly_depth_top3_yes_lag1,d_poly_depth_top3_no_lag1,d_poly_total_depth_yes_lag1,d_poly_total_depth_no_lag1,d_poly_depth_5c_yes_lag1,d_poly_depth_5c_no_lag1,d_poly_imbalance_best_lag1,d_poly_imbalance_top3_lag1,d_poly_imbalance_total_lag1,d_poly_num_levels_yes_lag1,d_poly_num_levels_no_lag1,d_poly_vwap_yes_lag1,d_poly_vwap_no_lag1,d_kalshi_mid_lag1,d_kalshi_spread_lag1,d_kalshi_best_bid_yes_lag1,d_kalshi_best_bid_no_lag1,d_kalshi_depth_best_yes_lag1,d_kalshi_depth_best_no_lag1,d_kalshi_depth_top3_yes_lag1,d_kalshi_depth_top3_no_lag1,d_kalshi_total_depth_yes_lag1,d_kalshi_total_depth_no_lag1,d_kalshi_depth_5c_yes_lag1,d_kalshi_depth_5c_no_lag1,d_kalshi_imbalance_best_lag1,d_kalshi_imbalance_top3_lag1,d_kalshi_imbalance_total_lag1,d_kalshi_num_levels_yes_lag1,d_kalshi_num_levels_no_lag1,d_kalshi_vwap_yes_lag1,d_kalshi_vwap_no_lag1
1763524251100,2025-11-18 22:50:51,0.44999999999999996,0.019999999999999962,0.44,0.54,10375.44,22530.57,63833.14,105814.68,853159.04,1776529.1400000001,111475.52,166654.42,-0.36938936078850027,-0.24746289106455946,-0.351132924056418,32,35,0.1264602227036122,0.18351251232501595,0.46499999999999997,0.009999999999999953,0.46,0.53,1363.0,11463.0,84717.0,90284.0,184284.0,261716.0,88073.0,95675.0,-0.7874629658506159,-0.03181124679287547,-0.17361434977578474,30,26,0.3281784094115604,0.22392436839933358,0.0,0.0,0.0,0.0,1407.1599999999999,-5854.420000000002,-10766.569999999992,10223.699999999983,-12220.569999999949,9312.710000000196,-10766.569999999992,10443.809999999998,0.15042349629201768,-0.12412318311696245,-0.008567332413273232,1,0,-0.003628920718660028,0.002038380262991135,0.0,0.0,0.0,0.0,-78.0,-17894.0,1781.0,13178.0,1540.0,12595.0,22.0,11178.0,0.11895952911658969,-0.06823918445923804,-0.01991585603352733,1,1,-0.001022220978493471,0.012352401363234677,-0.0050000000000000044,0.010000000000000009,-0.010000000000000009,0.0,7873.000000000001,10434.77,-48807.18000000001,635.8300000000017,-95904.97999999998,5254.030000000028,-96885.6,5910.720000000001,0.3651699472564647,-0.2536358894633952,-0.048549730085174214,-2,-2,-0.03001913179724422,0.0014057493314966474,0.0,0.0,0.0,0.0,0.0,3876.0,-5938.0,-10124.0,-2900.0,-7124.0,-4000.0,-8124.0,-0.01347249125277128,0.027092544943880408,0.006072398947988333,0,0,-0.002715133114287782,-0.008189355136041021
1763526660549,2025-11-18 23:31:00,0.44499999999999995,0.009999999999999953,0.44,0.55,6450.41,3241.98,70766.94,58480.8,862552.8400000001,1768429.54,118409.32,156984.51,0.33102568097239177,0.0950588381661451,-0.3443111998340331,31,36,0.12894361625428072,0.1816779824883495,0.46499999999999997,0.009999999999999953,0.46,0.53,356.0,22211.0,78804.0,83960.0,189727.0,255392.0,93516.0,89351.0,-0.9684495059157177,-0.03167776658229093,-0.1475223479563892,30,26,0.3303364834736226,0.21737215731111387,-0.0050000000000000044,-0.010000000000000009,0.0,0.010000000000000009,-3925.0300000000007,-19288.59,6933.800000000003,-47333.87999999999,9393.800000000047,-8099.600000000093,6933.800000000003,-9669.910000000003,0.7004150417608921,0.34252172923070456,0.006821724222384917,-1,1,0.002483393550668511,-0.0018345298366664597,0.0,0.0,0.0,0.0,-1007.0,10748.0,-5913.0,-6324.0,5443.0,-6324.0,5443.0,-6324.0,-0.18098654006510173,0.00013348021058454118,0.026092001819395555,0,0,0.0021580740620621985,-0.0065522110882197115,0.0,0.0,0.0,0.0,1407.1599999999999,-5854.420000000002,-10766.569999999992,10223.699999999983,-12220.569999999949,9312.710000000196,-10766.569999999992,10443.809999999998,0.15042349629201768,-0.12412318311696245,-0.008567332413273232,1,0,-0.003628920718660028,0.002038380262991135,0.0,0.0,0.0,0.0,-78.0,-17894.0,1781.0,13178.0,1540.0,12595.0,22.0,11178.0,0.11895952911658969,-0.06823918445923804,-0.01991585603352733,1,1,-0.001022220978493471,0.012352401363234677
1763528177223,2025-11-18 23:56:17,0.44499999999999995,0.009999999999999953,0.44,0.55,6270.93,2764.57,67067.36,58224.99,853840.26,1767537.73,114709.73999999999,156228.7,0.38806485529301094,0.07057390175856708,-0.3485561691162288,31,37,0.1264303807834032,0.18162886373011114,0.45499999999999996,0.009999999999999953,0.45,0.54,31373.0,8889.0,86048.0,41799.0,189147.0,263787.0,93799.0,95663.0,0.5584422035666385,0.34610902093909124,-0.1647922213832479,29,27,0.3299574933781662,0.22763585771853806,0.0,0.0,0.0,0.0,-179.47999999999956,-477.40999999999985,-3699.5800000000017,-255.81000000000495,-8712.580000000075,-891.8100000000559,-3699.5800000000163,-755.8099999999977,0.05703917432061917,-0.024484936407578026,-0.004244969282195699,0,1,-0.002513235470877506,-4.911875823834788e-05,-0.010000000000000009,0.0,-0.010000000000000009,0.010000000000000009,31017.0,-13322.0,7244.0,-42161.0,-580.0,8395.0,283.0,6312.0,1.5268917094823562,0.3777867875213822,-0.017269873426858706,-1,1,-0.0003789900954563885,0.010263700407424192,-0.0050000000000000044,-0.010000000000000009,0.0,0.010000000000000009,-3925.0300000000007,-19288.59,6933.800000000003,-47333.87999999999,9393.800000000047,-8099.600000000093,6933.800000000003,-9669.910000000003,0.7004150417608921,0.34252172923070456,0.006821724222384917,-1,1,0.002483393550668511,-0.0018345298366664597,0.0,0.0,0.0,0.0,-1007.0,10748.0,-5913.0,-6324.0,5443.0,-6324.0,5443.0,-6324.0,-0.18098654006510173,0.00013348021058454118,0.026092001819395555,0,0,0.0021580740620621985,-0.0065522110882197115
1763530188495,2025-11-19 00:29:48,0.44999999999999996,0.019999999999999962,0.44,0.54,12349.63,15189.43,71686.39,97604.7,858483.29,1761932.75,119328.77,149600.16,-0.10311898808456067,-0.15309907922502003,-0.344773290274929,32,37,0.12814357015615294,0.1801146001173995,0.45499999999999996,0.009999999999999953,0.45,0.54,31339.0,7771.0,86014.0,33246.0,190422.0,262686.0,94995.0,94560.0,0.6026080286371772,0.4424618480630555,-0.1594851558568818,28,27,0.33035883458844045,0.2262273208317154,0.0050000000000000044,0.010000000000000009,0.0,-0.010000000000000009,6078.699999999999,12424.86,4619.029999999999,39379.71,4643.030000000028,-5604.979999999981,4619.030000000013,-6628.540000000008,-0.4911838433775716,-0.22367298098358712,0.003782878841299797,1,0,0.0017131893727497238,-0.0015142636127116471,0.0,0.0,0.0,0.0,-34.0,-1118.0,-34.0,-8553.0,1275.0,-1101.0,1196.0,-1103.0,0.04416582507053868,0.09635282712396426,0.005307065526366089,-1,0,0.00040134121027424197,-0.0014085368868226589,0.0,0.0,0.0,0.0,-179.47999999999956,-477.40999999999985,-3699.5800000000017,-255.81000000000495,-8712.580000000075,-891.8100000000559,-3699.5800000000163,-755.8099999999977,0.05703917432061917,-0.024484936407578026,-0.004244969282195699,0,1,-0.002513235470877506,-4.911875823834788e-05,-0.010000000000000009,0.0,-0.010000000000000009,0.010000000000000009,31017.0,-13322.0,7244.0,-42161.0,-580.0,8395.0,283.0,6312.0,1.5268917094823562,0.3777867875213822,-0.017269873426858706,-1,1,-0.0003789900954563885,0.010263700407424192
1763532063927,2025-11-19 01:01:03,0.44999999999999996,0.019999999999999962,0.44,0.54,12245.37,19722.57,64384.34,111322.23,851181.24,1776068.29,112026.72,163196.69,-0.23389683539195827,-0.2671379334307192,-0.3520362414909253,32,36,0.12566144843605812,0.1828326806622959,0.45499999999999996,0.009999999999999953,0.45,0.54,31143.0,7922.0,85275.0,34975.0,180901.0,257390.0,86296.0,96801.0,0.5944195571483425,0.4182952182952183,-0.17451647421461997,28,25,0.32715678741411053,0.22277714751932867,0.0,0.0,0.0,0.0,-104.2599999999984,4533.139999999999,-7302.050000000003,13717.529999999999,-7302.050000000047,14135.540000000037,-7302.050000000003,13596.529999999999,-0.1307778473073976,-0.11403885420569915,-0.007262951215996294,0,-1,-0.002482121720094821,0.0027180805448964174,0.0,0.0,0.0,0.0,-196.0,151.0,-739.0,1729.0,-9521.0,-5296.0,-8699.0,2241.0,-0.008188471488834725,-0.024166629767837178,-0.01503131835773816,0,-2,-0.003202047174329925,-0.0034501733123867284,0.0050000000000000044,0.010000000000000009,0.0,-0.010000000000000009,6078.699999999999,12424.86,4619.029999999999,39379.71,4643.030000000028,-5604.979999999981,4619.030000000013,-6628.540000000008,-0.4911838433775716,-0.22367298098358712,0.003782878841299797,1,0,0.0017131893727497238,-0.0015142636127116471,0.0,0.0,0.0,0.0,-34.0,-1118.0,-34.0,-8553.0,1275.0,-1101.0,1196.0,-1103.0,0.04416582507053868,0.09635282712396426,0.005307065526366089,-1,0,0.00040134121027424197,-0.0014085368868226589
1763533760931,2025-11-19 01:29:20,0.44499999999999995,0.009999999999999953,0.44,0.55,209.1,20197.93,105690.17,83238.9,891875.07,1454668.8800000001,153845.55,181262.61000000002,-0.9795070620271545,0.11883438583591188,-0.23983944984282102,32,36,0.13892546239688033,0.11731983961875915,0.45499999999999996,0.009999999999999953,0.45,0.54,31075.0,7522.0,84090.0,52555.0,181133.0,256670.0,86611.0,96381.0,0.6102287742570666,0.230780489589813,-0.17253650614545812,29,26,0.3252576835805735,0.22196883157361597,-0.0050000000000000044,-0.010000000000000009,0.0,0.010000000000000009,-12036.27,475.3600000000006,41305.83,-28083.33,40693.82999999996,-321399.4099999999,41818.82999999999,18065.920000000013,-0.7456102266351963,0.38597231926663106,0.11219679164810425,0,0,0.013264013960822219,-0.06551284104353676,0.0,0.0,0.0,0.0,-68.0,-400.0,-1185.0,17580.0,232.0,-720.0,315.0,-420.0,0.015809217108724072,-0.1875147287054053,0.0019799680691618415,1,1,-0.0018991038335370303,-0.0008083159457127065,0.0,0.0,0.0,0.0,-104.2599999999984,4533.139999999999,-7302.050000000003,13717.529999999999,-7302.050000000047,14135.540000000037,-7302.050000000003,13596.529999999999,-0.1307778473073976,-0.11403885420569915,-0.007262951215996294,0,-1,-0.002482121720094821,0.0027180805448964174,0.0,0.0,0.0,0.0,-196.0,151.0,-739.0,1729.0,-9521.0,-5296.0,-8699.0,2241.0,-0.008188471488834725,-0.024166629767837178,-0.01503131835773816,0,-2,-0.003202047174329925,-0.0034501733123867284
1763535649256,2025-11-19 02:00:49,0.44499999999999995,0.009999999999999953,0.44,0.55,803.14,18854.23,116617.04999999999,79087.93000000001,902813.94,1452353.9100000001,164772.41999999998,179111.64,-0.918286118641507,0.19176374561342274,-0.2333336751348742,32,38,0.142237658957725,0.11661026106233296,0.45499999999999996,0.009999999999999953,0.45,0.54,27958.0,8151.0,81393.0,51749.0,180770.0,258198.0,85914.0,97575.0,0.548533606580077,0.22264950203542083,-0.17638643363525358,29,26,0.32442119820766735,0.22350843151379948,0.0,0.0,0.0,0.0,594.04,-1343.7000000000007,10926.87999999999,-4150.969999999987,10938.869999999995,-2314.969999999972,10926.869999999995,-2150.970000000001,0.06122094338564754,0.07292935977751086,0.006505774707946804,0,2,0.0033121965608446657,-0.0007095785564261853,0.0,0.0,0.0,0.0,-3117.0,629.0,-2697.0,-806.0,-363.0,1528.0,-697.0,1194.0,-0.06169516767698957,-0.008130987554392177,-0.003849927489795457,0,0,-0.0008364853729061483,0.001539599940183517,-0.0050000000000000044,-0.010000000000000009,0.0,0.010000000000000009,-12036.27,475.3600000000006,41305.83,-28083.33,40693.82999999996,-321399.4099999999,41818.82999999999,18065.920000000013,-0.7456102266351963,0.38597231926663106,0.11219679164810425,0,0,0.013264013960822219,-0.06551284104353676,0.0,0.0,0.0,0.0,-68.0,-400.0,-1185.0,17580.0,232.0,-720.0,315.0,-420.0,0.015809217108724072,-0.1875147287054053,0.0019799680691618415,1,1,-0.0018991038335370303,-0.0008083159457127065
1763537437479,2025-11-19 02:30:37,0.43999999999999995,0.019999999999999962,0.43,0.55,4036.6,22842.14,85011.87,76113.74,840426.56,1447173.61,102385.04,175696.45,-0.6996436588917487,0.05522480256242314,-0.2652329974254199,30,36,0.12148860585748265,0.11578638294820759,0.45499999999999996,0.009999999999999953,0.45,0.54,24258.0,7079.0,63870.0,34852.0,176222.0,241301.0,81366.0,80678.0,0.5482018061716182,0.2939365085796479,-0.15586925750198194,29,26,0.31978805143512173,0.20200206381241684,-0.0050000000000000044,0.010000000000000009,-0.010000000000000009,0.0,3233.46,3987.91,-31605.179999999993,-2974.1900000000023,-62387.37999999989,-5180.300000000047,-62387.37999999999,-3415.1900000000023,0.21864245974975827,-0.13653894305099962,-0.03189932229054568,-2,-2,-0.020749053100242346,-0.0008238781141253759,0.0,0.0,0.0,0.0,-3700.0,-1072.0,-17523.0,-16897.0,-4548.0,-16897.0,-4548.0,-16897.0,-0.00033180040845881553,0.0712870065442271,0.020517176133271642,0,0,-0.0046331467725456155,-0.021506367701382645,0.0,0.0,0.0,0.0,594.04,-1343.7000000000007,10926.87999999999,-4150.969999999987,10938.869999999995,-2314.969999999972,10926.869999999995,-2150.970000000001,0.06122094338564754,0.07292935977751086,0.006505774707946804,0,2,0.0033121965608446657,-0.0007095785564261853,0.0,0.0,0.0,0.0,-3117.0,629.0,-2697.0,-806.0,-363.0,1528.0,-697.0,1194.0,-0.06169516767698957,-0.008130987554392177,-0.003849927489795457,0,0,-0.0008364853729061483,0.001539599940183517
1763539246291,2025-11-19 03:00:46,0.44499999999999995,0.009999999999999953,0.44,0.55,5577.41,16222.26,170640.08000000002,68424.19,957159.96,1435554.9900000002,219100.44000000003,165608.9,-0.4883032633062795,0.42756657027836076,-0.19993816229551298,32,36,0.15849566931320447,0.1127792785562328,0.45499999999999996,0.009999999999999953,0.45,0.54,24088.0,6661.0,76072.0,34434.0,179525.0,238883.0,84670.0,78260.0,0.5667501382158769,0.37679402023419545,-0.14186631230760405,28,26,0.32313343545467216,0.19883198050928694,0.0050000000000000044,-0.010000000000000009,0.010000000000000009,0.0,1540.81,-6619.879999999999,85628.21000000002,-7689.550000000003,116733.3999999999,-11618.619999999879,116715.40000000004,-10087.550000000017,0.21134039558546924,0.37234176771593763,0.06529483512990691,2,0,0.037007063455721814,-0.0030071043919747825,0.0,0.0,0.0,0.0,-170.0,-418.0,12202.0,-418.0,3303.0,-2418.0,3304.0,-2418.0,0.018548332044258764,0.08285751165454752,0.014002945194377892,-1,0,0.0033453840195504236,-0.0031700833031299003,-0.0050000000000000044,0.010000000000000009,-0.010000000000000009,0.0,3233.46,3987.91,-31605.179999999993,-2974.1900000000023,-62387.37999999989,-5180.300000000047,-62387.37999999999,-3415.1900000000023,0.21864245974975827,-0.13653894305099962,-0.03189932229054568,-2,-2,-0.020749053100242346,-0.0008238781141253759,0.0,0.0,0.0,0.0,-3700.0,-1072.0,-17523.0,-16897.0,-4548.0,-16897.0,-4548.0,-16897.0,-0.00033180040845881553,0.0712870065442271,0.020517176133271642,0,0,-0.0046331467725456155,-0.021506367701382645
1763541009580,2025-11-19 03:30:09,0.44499999999999995,0.009999999999999953,0.44,0.55,4224.42,27288.5,159663.12,86042.93999999999,946433.0,1444668.1300000001,208373.48,176566.65,-0.7318928236418587,0.2996270421657488,-0.20837058029410915,32,36,0.15549485859009568,0.11598708722120148,0.45499999999999996,0.009999999999999953,0.45,0.54,23860.0,6603.0,73844.0,33283.0,169714.0,237734.0,74865.0,77109.0,0.5664904966680891,0.37862536988807677,-0.16694154836936248,28,26,0.3172864937483061,0.19722610144110642,0.0,0.0,0.0,0.0,-1352.9899999999998,11066.24,-10976.960000000021,17618.749999999985,-10726.959999999963,9113.139999999898,-10726.960000000021,10957.75,-0.2435895603355792,-0.12793952811261194,-0.008432417998596176,0,0,-0.0030008107231087877,0.00320780866496867,0.0,0.0,0.0,0.0,-228.0,-58.0,-2228.0,-1151.0,-9811.0,-1149.0,-9805.0,-1151.0,-0.00025964154778779225,0.00183134965388132,-0.025075236061758432,0,0,-0.005846941706366071,-0.0016058790681805213,0.0050000000000000044,-0.010000000000000009,0.010000000000000009,0.0,1540.81,-6619.879999999999,85628.21000000002,-7689.550000000003,116733.3999999999,-11618.619999999879,116715.40000000004,-10087.550000000017,0.21134039558546924,0.37234176771593763,0.06529483512990691,2,0,0.037007063455721814,-0.0030071043919747825,0.0,0.0,0.0,0.0,-170.0,-418.0,12202.0,-418.0,3303.0,-2418.0,3304.0,-2418.0,0.018548332044258764,0.08285751165454752,0.014002945194377892,-1,0,0.0033453840195504236,-0.0031700833031299003
1763542864283,2025-11-19 04:01:04,0.44499999999999995,0.009999999999999953,0.44,0.55,19654.51,28525.28,186904.2,103832.93,973724.0800000001,1465278.99,235664.56000000003,195236.63999999998,-0.18411807108333186,0.28572638795739647,-0.20153927481526288,32,36,0.16328386456253602,0.12127667605470821,0.45499999999999996,0.009999999999999953,0.45,0.54,23732.0,6603.0,73716.0,33283.0,169586.0,237734.0,74737.0,77109.0,0.5646612823471238,0.37788203628071293,-0.16730825886281056,28,26,0.3177005177314166,0.19722610144110642,0.0,0.0,0.0,0.0,15430.089999999998,1236.7799999999988,27241.080000000016,17789.990000000005,27291.080000000075,20610.85999999987,27291.080000000016,18669.98999999999,0.5477747525585268,-0.013900654208352348,0.006831305478846278,0,0,0.007789005972440338,0.005289588833506734,0.0,0.0,0.0,0.0,-128.0,0.0,-128.0,0.0,-128.0,0.0,-128.0,0.0,-0.0018292143209653888,-0.0007433336073638386,-0.00036671049344808027,0,0,0.000414023983110523,0.0,0.0,0.0,0.0,0.0,-1352.9899999999998,11066.24,-10976.960000000021,17618.749999999985,-10726.959999999963,9113.139999999898,-10726.960000000021,10957.75,-0.2435895603355792,-0.12793952811261194,-0.008432417998596176,0,0,-0.0030008107231087877,0.00320780866496867,0.0,0.0,0.0,0.0,-228.0,-58.0,-2228.0,-1151.0,-9811.0,-1149.0,-9805.0,-1151.0,-0.00025964154778779225,0.00183134965388132,-0.025075236061758432,0,0,-0.005846941706366071,-0.0016058790681805213
1763544647320,2025-11-19 04:30:47,0.44499999999999995,0.009999999999999953,0.44,0.55,18122.87,24095.46,208299.56,102224.9,991922.44,1463851.32,257059.92,199244.61000000002,-0.14146912016652483,0.3415984041965648,-0.19217115504972257,31,34,0.16872898772206427,0.12209064292130435,0.45499999999999996,0.009999999999999953,0.45,0.54,23711.0,6496.0,73695.0,36078.0,177065.0,239191.0,82216.0,78566.0,0.5699010163207203,0.34267989396299636,-0.14924950030750309,28,26,0.32201795950639606,0.19941649142317228,0.0,0.0,0.0,0.0,-1531.6399999999994,-4429.82,21395.359999999986,-1608.0299999999988,18198.35999999987,-1427.6699999999255,21395.359999999986,4007.9700000000303,0.04264895091680704,0.05587201623916832,0.009368119765540306,-1,-2,0.005445123159528248,0.0008139668665961414,0.0,0.0,0.0,0.0,-21.0,-107.0,-21.0,2795.0,7479.0,1457.0,7479.0,1457.0,0.005239733973596561,-0.03520214231771657,0.018058758555307475,0,0,0.004317441774979447,0.00219038998206586,0.0,0.0,0.0,0.0,15430.089999999998,1236.7799999999988,27241.080000000016,17789.990000000005,27291.080000000075,20610.85999999987,27291.080000000016,18669.98999999999,0.5477747525585268,-0.013900654208352348,0.006831305478846278,0,0,0.007789005972440338,0.005289588833506734,0.0,0.0,0.0,0.0,-128.0,0.0,-128.0,0.0,-128.0,0.0,-128.0,0.0,-0.0018292143209653888,-0.0007433336073638386,-0.00036671049344808027,0,0,0.000414023983110523,0.0
1763546436294,2025-11-19 05:00:36,0.44499999999999995,0.009999999999999953,0.44,0.55,28661.26,23675.26,226339.27,95743.92,1009364.1499999999,1450680.11,274501.63,186192.63,0.09526808431282784,0.4054708660827657,-0.17939350408272745,30,35,0.17338745228865124,0.11843977456890895,0.45499999999999996,0.009999999999999953,0.45,0.54,23711.0,6476.0,73695.0,34494.0,169565.0,237607.0,74716.0,76982.0,0.5709411336005565,0.362338130493858,-0.16710874028666017,28,26,0.31591489989089744,0.197211824567458,0.0,0.0,0.0,0.0,10538.39,-420.2000000000007,18039.709999999992,-6480.979999999996,17441.709999999963,-13171.209999999963,17441.709999999992,-13051.98000000001,0.23673720447935265,0.06387246188620094,0.012777650966995124,-1,1,0.004658464566586973,-0.003650868352395406,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-1584.0,-7500.0,-1584.0,-7500.0,-1584.0,0.0010401172798362168,0.019658236530861628,-0.017859239979157088,0,0,-0.006103059615498618,-0.0022046668557142712,0.0,0.0,0.0,0.0,-1531.6399999999994,-4429.82,21395.359999999986,-1608.0299999999988,18198.35999999987,-1427.6699999999255,21395.359999999986,4007.9700000000303,0.04264895091680704,0.05587201623916832,0.009368119765540306,-1,-2,0.005445123159528248,0.0008139668665961414,0.0,0.0,0.0,0.0,-21.0,-107.0,-21.0,2795.0,7479.0,1457.0,7479.0,1457.0,0.005239733973596561,-0.03520214231771657,0.018058758555307475,0,0,0.004317441774979447,0.00219038998206586
1763548218868,2025-11-19 05:30:18,0.44499999999999995,0.009999999999999953,0.44,0.55,27627.8,32336.38,190946.44,71321.41,973756.22,1428143.06,238893.7,161750.12000000002,-0.07852321169071272,0.45611778187833546,-0.18917814072536798,30,36,0.16433839015683002,0.11142703959924018,0.45499999999999996,0.009999999999999953,0.45,0.54,23911.0,6471.0,73895.0,34489.0,168754.0,236800.0,74916.0,76977.0,0.5740240932130867,0.3635776498376144,-0.16778530109430556,27,25,0.3172475319103549,0.1972290118243243,0.0,0.0,0.0,0.0,-1033.4599999999991,8661.120000000003,-35392.82999999999,-24422.509999999995,-35607.929999999935,-22537.050000000047,-35607.92999999999,-24442.50999999998,-0.17379129600354054,0.050646915795569736,-0.009784636642640537,0,1,-0.009049062131821217,-0.0070127349696687685,0.0,0.0,0.0,0.0,200.0,-5.0,200.0,-5.0,-811.0,-807.0,200.0,-5.0,0.003082959612530134,0.0012395193437564345,-0.0006765608076453877,-1,-1,0.001332632019457436,1.7187256866307843e-05,0.0,0.0,0.0,0.0,10538.39,-420.2000000000007,18039.709999999992,-6480.979999999996,17441.709999999963,-13171.209999999963,17441.709999999992,-13051.98000000001,0.23673720447935265,0.06387246188620094,0.012777650966995124,-1,1,0.004658464566586973,-0.003650868352395406,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-1584.0,-7500.0,-1584.0,-7500.0,-1584.0,0.0010401172798362168,0.019658236530861628,-0.017859239979157088,0,0,-0.006103059615498618,-0.0022046668557142712
1763550023397,2025-11-19 06:00:23,0.44499999999999995,0.009999999999999953,0.44,0.55,23449.51,34065.39,187736.84,74050.42,971116.62,1435453.08,236244.1,170950.13,-0.1845761706966369,0.4342702544042823,-0.19294536119190733,30,36,0.16355149878909497,0.11400954979315663,0.45499999999999996,0.009999999999999953,0.45,0.54,23911.0,6471.0,73895.0,34505.0,177257.0,237609.0,82416.0,76993.0,0.5740240932130867,0.36337638376383763,-0.14547347818331702,28,26,0.32047902198502753,0.19722729357894692,0.0,0.0,0.0,0.0,-4178.290000000001,1729.0099999999984,-3209.600000000006,2729.0099999999948,-2639.5999999999767,7310.020000000019,-2649.600000000006,9200.00999999998,-0.10605295900592418,-0.021847527474053163,-0.0037672204665393505,0,0,-0.0007868913677350486,0.0025825101939164485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8503.0,809.0,7500.0,16.0,0.0,-0.00020126607377679573,0.022311822910988544,1,1,0.0032314900746726605,-1.7182453773967321e-06,0.0,0.0,0.0,0.0,-1033.4599999999991,8661.120000000003,-35392.82999999999,-24422.509999999995,-35607.929999999935,-22537.050000000047,-35607.92999999999,-24442.50999999998,-0.17379129600354054,0.050646915795569736,-0.009784636642640537,0,1,-0.009049062131821217,-0.0070127349696687685,0.0,0.0,0.0,0.0,200.0,-5.0,200.0,-5.0,-811.0,-807.0,200.0,-5.0,0.003082959612530134,0.0012395193437564345,-0.0006765608076453877,-1,-1,0.001332632019457436,1.7187256866307843e-05
1763551841466,2025-11-19 06:30:41,0.44499999999999995,0.009999999999999953,0.44,0.55,21233.4,33136.07,146790.89,72681.09999999999,929637.6699999999,1435883.76,194748.15000000002,169444.81,-0.21892194277413404,0.3376731126372893,-0.21401035880702216,30,35,0.151648755046684,0.11357980217005868,0.45499999999999996,0.009999999999999953,0.45,0.54,23911.0,6435.0,73895.0,34469.0,177257.0,237573.0,82416.0,76957.0,0.5758913860146313,0.3638293160090067,-0.14539932020345683,28,26,0.32047902198502753,0.1971753524179936,0.0,0.0,0.0,0.0,-2216.109999999997,-929.3199999999997,-40945.94999999998,-1369.320000000007,-41478.95000000007,430.6799999999348,-41495.94999999998,-1505.320000000007,-0.034345772077497144,-0.09659714176699302,-0.021064997615114822,0,-1,-0.011902743742410987,-0.00042974762309794245,0.0,0.0,0.0,0.0,0.0,-36.0,0.0,-36.0,0.0,-36.0,0.0,-36.0,0.0018672928015446288,0.0004529322451690687,7.415797986018435e-05,0,0,0.0,-5.194116095330603e-05,0.0,0.0,0.0,0.0,-4178.290000000001,1729.0099999999984,-3209.600000000006,2729.0099999999948,-2639.5999999999767,7310.020000000019,-2649.600000000006,9200.00999999998,-0.10605295900592418,-0.021847527474053163,-0.0037672204665393505,0,0,-0.0007868913677350486,0.0025825101939164485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8503.0,809.0,7500.0,16.0,0.0,-0.00020126607377679573,0.022311822910988544,1,1,0.0032314900746726605,-1.7182453773967321e-06
